UniteM Bin ID	Contig ID	No. Matched Bins	No. Unmatched Bins	No. Degenerate Bins	No. Unbinned	maxbin_ms107	maxbin_ms40	metabat2	metabat_specific	metabat_superspecific	metabat_verysensitive
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_697	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2167	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_3099	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2705	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2759	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2656	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2302	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_3036	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1334	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_744	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2763	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1196	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_392	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1444	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1207	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_198	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1536	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1513	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2652	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_3063	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1856	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_655	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1254	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2573	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1173	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2193	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1211	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_237	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2801	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_965	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2525	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1684	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_275	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1855	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1756	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2493	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_133	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1765	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1237	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1468	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1130	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1914	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2721	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1151	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1716	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2972	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2129	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1010	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1364	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2006	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1407	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2655	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_974	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2578	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_605	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1132	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2947	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_741	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1629	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_984	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_505	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1975	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_583	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_211	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2465	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1489	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1245	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2214	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1748	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_818	1	2	1	2	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unbinned	unbinned	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2523	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2364	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2199	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1972	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_507	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2105	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_522	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1450	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2541	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_263	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_897	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1268	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1601	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_2946	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_1980	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
MAG3	5498e568-6918-4000-b27e-dbeff35eeee7_987	1	4	1	0	degenerate,max107.004,100.0,11.0	unmatched,max40.004,100.0,0.0	unmatched,mb2.4,100.0,0.0	unmatched,mb_specific.4,100.0,0.0	unmatched,mb_superspecific.4,100.0,0.0	matched,mb_verysensitive.4,100.0,0.0
